KIDSDRIV,AGE,HOMEKIDS,YOJ,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,Income_converted,HOME_VAL_converted,BLUEBOOK_converted,LE_PARENT1,LE_MSTATUS,LE_EDUCATION,LE_CAR_USE,LE_CAR_TYPE,LE_REVOKED
0,49.0,0,11.0,3,2,4,7.0,9444.0,0.0,6400.0,0,1,4,0,2,0
0,37.0,2,12.0,6,1,4,10.0,32924.0,170564.0,8000.0,0,0,1,1,5,1
0,27.0,2,0.0,6,0,2,6.0,0.0,0.0,4200.0,0,0,0,1,3,1
1,56.0,1,17.0,10,2,0,8.0,97670.0,331977.0,29700.0,0,0,4,0,1,0
0,47.0,0,16.0,1,1,1,16.0,13637.0,126549.0,26520.0,0,0,2,1,3,0
0,50.0,0,13.0,11,3,2,7.0,5263.0,0.0,10620.0,0,1,4,0,5,0
1,40.0,2,8.0,1,4,4,7.0,47841.0,0.0,10280.0,1,1,1,1,5,0
1,45.0,2,14.0,1,3,2,12.0,12106.0,0.0,7210.0,1,1,1,0,3,1
0,27.0,4,15.0,1,2,1,7.0,31168.0,122298.0,7320.0,0,0,4,0,0,0
0,33.0,3,12.0,9,1,3,13.0,101222.0,0.0,24710.0,1,1,1,0,2,1
0,37.0,3,14.0,4,2,6,6.0,26425.0,127470.0,9030.0,0,0,0,0,2,0
0,36.0,0,9.0,6,0,2,1.0,79801.0,0.0,23110.0,0,1,4,0,5,0
1,43.0,3,15.0,1,1,4,14.0,122806.0,0.0,18080.0,1,1,1,0,5,0
0,50.0,0,8.0,17,0,0,10.0,91589.0,287485.0,6730.0,0,0,4,0,5,1
0,59.0,0,12.0,1,2,6,12.0,80217.0,275635.0,26630.0,0,0,1,0,1,0
0,48.0,0,12.0,17,2,4,1.0,108601.0,320455.0,17160.0,0,0,4,0,4,0
0,33.0,3,0.0,7,1,0,9.0,0.0,0.0,16670.0,1,1,4,0,3,0
0,31.0,3,15.0,8,2,5,8.0,6393.0,0.0,1500.0,1,1,4,1,3,0
0,41.0,2,17.0,6,0,4,3.0,21696.0,84618.0,9530.0,0,0,0,1,5,0
2,45.0,2,9.0,1,0,2,5.0,14640.0,87100.0,23940.0,0,0,0,1,5,0
0,26.0,1,11.0,10,0,0,1.0,56347.0,201599.0,16410.0,0,0,4,0,4,0
0,51.0,0,13.0,1,0,2,1.0,106722.0,289522.0,17270.0,0,1,4,0,4,0
0,39.0,3,16.0,4,0,1,9.0,66525.0,228868.0,14000.0,0,0,4,0,0,0
0,39.0,0,11.0,1,0,3,9.0,67608.0,0.0,12160.0,0,1,1,1,0,0
0,32.0,0,12.0,3,0,0,10.0,24506.0,117746.0,18260.0,0,0,1,0,4,0
0,32.0,2,15.0,1,1,0,8.0,29206.0,146212.0,13390.0,0,0,4,1,2,0
0,58.0,0,8.0,6,0,2,1.0,83521.0,275791.0,23260.0,0,0,1,0,1,0
0,31.0,3,15.0,1,2,0,6.0,47629.0,144222.0,9360.0,0,0,4,0,5,0
0,57.0,0,8.0,13,1,1,1.0,54028.0,202278.0,12710.0,0,0,4,1,0,0
1,43.0,1,9.0,1,1,5,9.0,111656.0,0.0,7700.0,1,1,1,1,3,1
0,36.0,3,19.0,4,0,1,1.0,34658.0,191264.0,24600.0,0,0,4,0,2,0
0,36.0,3,13.0,4,0,0,1.0,66859.0,0.0,5470.0,1,1,1,1,5,0
0,24.0,1,10.0,10,2,10,0.0,9761.0,92374.0,11320.0,0,0,1,1,3,1
1,40.0,1,8.0,6,0,1,11.0,35660.0,0.0,5500.0,1,1,2,1,5,0
1,44.0,2,12.0,1,0,4,1.0,28045.0,158817.0,20450.0,0,0,0,0,4,0
0,48.0,0,14.0,9,1,0,7.0,96659.0,246612.0,18490.0,0,0,1,0,5,0
0,35.0,0,9.0,4,1,0,6.0,22543.0,150019.0,7250.0,0,1,0,1,5,0
0,61.0,0,0.0,1,2,6,7.0,0.0,96739.0,1500.0,0,1,0,1,3,0
0,44.0,0,12.0,8,0,0,12.0,60217.0,0.0,7520.0,0,1,1,0,5,0
0,50.0,0,12.0,7,3,7,9.0,131311.0,0.0,26370.0,0,1,4,0,1,0
2,44.0,2,0.0,13,0,4,5.0,0.0,0.0,1500.0,0,0,1,0,0,0
0,58.0,0,13.0,1,2,6,12.0,69879.0,259753.0,20520.0,0,0,1,1,5,0
0,43.0,0,10.0,4,2,3,4.0,72894.0,0.0,5800.0,0,1,0,1,2,1
0,44.0,2,7.0,1,3,0,6.0,24091.0,0.0,8310.0,1,1,0,1,5,0
0,49.0,0,8.0,12,2,0,1.0,31873.0,123025.0,9830.0,0,0,0,1,5,0
0,43.0,0,9.0,3,0,3,8.0,63511.0,219943.0,12150.0,0,1,1,0,2,0
0,53.0,0,13.0,10,3,0,10.0,61486.0,0.0,24180.0,0,1,1,0,1,1
1,53.0,1,16.0,7,4,0,11.0,63269.0,243277.0,6710.0,0,0,2,1,2,0
0,38.0,2,11.0,9,0,2,1.0,42229.0,167121.0,23020.0,0,0,0,0,2,0
2,44.0,2,12.0,7,2,2,6.0,0.0,64624.0,11910.0,0,0,0,1,5,1
1,48.0,1,11.0,1,1,2,20.0,84042.0,263403.0,10320.0,0,0,2,1,5,0
0,38.0,0,14.0,21,2,5,12.0,50104.0,241191.0,10310.0,0,0,2,1,5,0
0,25.0,3,0.0,1,0,3,1.0,0.0,0.0,5950.0,0,0,4,0,5,0
1,44.0,1,11.0,1,4,5,19.0,75161.0,241237.0,11220.0,1,1,3,1,5,0
0,37.0,0,11.0,4,0,0,1.0,5590.0,90639.0,24770.0,0,0,0,0,1,0
0,36.0,0,9.0,1,3,0,1.0,12546.0,0.0,1500.0,0,1,0,1,0,0
0,52.0,0,10.0,3,0,4,1.0,32028.0,0.0,14860.0,0,1,4,1,5,0
0,45.0,0,11.0,4,0,1,2.0,49957.0,191130.0,18710.0,0,1,1,0,4,0
0,28.0,2,11.0,1,2,4,5.0,12891.0,86839.0,26350.0,0,0,0,0,2,0
0,42.0,0,10.0,1,1,0,7.0,60522.0,0.0,19710.0,0,1,4,1,3,0
0,38.0,2,14.0,1,0,3,1.0,21571.0,109536.0,21990.0,0,0,0,1,4,0
0,54.0,0,14.0,2,0,0,7.0,60115.0,188846.0,8130.0,0,0,4,0,2,0
0,30.0,2,0.0,1,0,3,8.0,0.0,91900.0,4500.0,0,0,4,0,5,1
0,48.0,0,8.0,1,2,3,1.0,36954.0,0.0,10000.0,0,1,4,0,2,0
0,49.0,0,0.0,4,3,2,1.0,0.0,0.0,6200.0,0,1,4,0,2,0
0,38.0,0,9.0,11,1,2,9.0,62290.0,223013.0,11530.0,0,1,1,0,3,0
0,33.0,3,12.0,6,0,0,7.0,3068.0,92992.0,5110.0,0,0,4,1,5,0
0,48.0,1,12.0,4,0,0,7.0,80016.0,0.0,33550.0,1,1,1,0,4,0
0,31.0,3,13.0,3,1,4,1.0,30089.0,121900.0,31510.0,0,0,4,0,1,0
0,60.0,0,12.0,1,1,4,13.0,71840.0,278030.0,7500.0,0,0,1,1,5,0
0,46.0,0,8.0,11,1,4,7.0,23655.0,190550.0,9340.0,0,0,0,0,2,1
0,39.0,0,9.0,7,2,1,18.0,133060.0,0.0,5400.0,0,1,3,1,3,0
0,27.0,2,13.0,6,0,0,9.0,67168.0,0.0,15570.0,1,1,1,1,0,1
0,46.0,0,13.0,3,3,0,11.0,66522.0,0.0,19860.0,0,1,4,0,5,1
0,32.0,3,10.0,6,0,1,6.0,22901.0,87839.0,13200.0,0,0,4,1,0,1
0,33.0,2,9.0,4,0,0,1.0,31675.0,159621.0,4800.0,0,0,4,0,5,1
0,46.0,0,0.0,17,4,5,12.0,0.0,0.0,6100.0,0,1,1,1,5,0
0,43.0,0,10.0,1,0,3,1.0,36115.0,176491.0,11410.0,0,0,4,0,2,0
0,48.0,0,10.0,7,3,0,11.0,123223.0,0.0,24380.0,0,1,2,0,1,0
1,37.0,2,16.0,6,1,4,12.0,122598.0,307051.0,28800.0,0,0,3,1,2,0
0,48.0,0,12.0,1,1,2,1.0,49551.0,218904.0,6300.0,0,0,1,1,5,0
0,33.0,2,0.0,11,1,7,7.0,0.0,0.0,21380.0,0,0,1,0,4,0
0,51.0,1,18.0,1,3,6,1.0,30531.0,122736.0,6600.0,0,0,4,0,5,1
0,30.0,4,12.0,1,0,2,1.0,58248.0,0.0,14380.0,1,1,3,1,0,0
2,67.0,3,17.0,4,0,2,8.0,30182.0,143293.0,20610.0,0,0,4,1,3,0
0,44.0,0,9.0,10,3,7,1.0,40069.0,0.0,12070.0,0,1,1,0,0,0
0,37.0,1,11.0,4,3,6,4.0,22401.0,0.0,7440.0,1,1,0,1,3,1
0,26.0,1,10.0,4,1,9,1.0,46604.0,164657.0,8760.0,1,1,4,0,0,0
0,39.0,2,0.0,1,0,0,1.0,0.0,105472.0,5400.0,0,0,0,1,3,0
0,42.0,0,11.0,4,3,0,12.0,105796.0,290251.0,26880.0,0,0,2,1,3,1
1,39.0,2,0.0,5,3,6,6.0,0.0,0.0,5400.0,1,1,4,1,3,0
0,46.0,0,10.0,1,1,3,7.0,21238.0,0.0,14410.0,0,1,0,1,0,0
0,38.0,0,8.0,4,3,0,8.0,62177.0,178852.0,7300.0,0,0,4,0,2,0
0,48.0,0,10.0,1,0,1,1.0,34606.0,163682.0,3920.0,0,0,0,1,0,0
0,24.0,0,9.0,18,3,6,5.0,21455.0,0.0,6050.0,0,1,1,1,2,0
0,55.0,0,11.0,6,0,0,1.0,39975.0,190228.0,11860.0,0,0,0,1,3,0
0,25.0,4,0.0,11,0,3,1.0,0.0,0.0,17650.0,0,0,0,1,3,0
0,63.0,0,15.0,1,3,1,9.0,42209.0,0.0,16850.0,0,1,4,0,0,0
3,45.0,3,14.0,1,2,2,6.0,3532.0,71734.0,6350.0,0,0,4,1,5,0
0,49.0,0,12.0,13,2,1,13.0,50295.0,234324.0,10390.0,0,1,1,0,2,0
0,36.0,2,12.0,6,2,5,1.0,53169.0,0.0,9610.0,1,1,0,1,5,0
0,32.0,1,10.0,4,1,1,8.0,6930.0,0.0,23660.0,0,0,4,0,1,0
0,37.0,0,10.0,1,3,2,13.0,86754.0,0.0,13880.0,0,1,3,1,3,1
1,37.0,1,14.0,15,0,4,1.0,66175.0,214792.0,13240.0,1,1,0,1,5,0
0,45.0,0,0.0,4,0,0,15.0,0.0,77453.0,30130.0,0,1,2,1,0,0
0,48.0,0,11.0,4,0,2,1.0,11515.0,0.0,10230.0,0,0,4,1,0,0
1,45.0,1,14.0,1,1,0,10.0,26156.0,179165.0,14460.0,0,0,1,1,5,1
0,43.0,0,10.0,1,3,0,1.0,46119.0,0.0,10410.0,0,1,4,0,2,0
0,29.0,3,12.0,3,0,4,1.0,15958.0,111962.0,6000.0,1,1,0,1,2,0
0,50.0,1,15.0,6,0,0,8.0,39861.0,216739.0,10490.0,0,0,1,1,5,0
2,45.0,2,13.0,1,0,0,16.0,109361.0,306852.0,1500.0,0,0,1,1,5,0
0,33.0,0,7.0,1,2,3,10.0,66604.0,0.0,11460.0,0,1,2,1,5,0
0,27.0,2,11.0,6,2,6,6.0,64412.0,0.0,4200.0,1,1,4,0,3,0
0,34.0,2,10.0,4,2,2,8.0,19742.0,0.0,5200.0,0,0,4,0,5,1
0,37.0,0,12.0,1,0,2,10.0,62010.0,0.0,7700.0,0,1,1,0,2,0
0,52.0,0,15.0,7,3,3,1.0,99963.0,291133.0,29850.0,0,0,4,0,2,0
0,31.0,0,7.0,1,2,2,1.0,6249.0,0.0,10110.0,0,1,4,0,2,0
2,36.0,3,8.0,11,2,0,1.0,34503.0,189551.0,23790.0,0,0,4,0,0,1
0,42.0,0,8.0,1,2,5,6.0,24076.0,0.0,8110.0,0,1,0,1,2,1
0,47.0,0,0.0,1,0,2,9.0,0.0,0.0,6200.0,0,0,1,0,2,0
0,43.0,0,12.0,13,0,3,5.0,46671.0,183055.0,9400.0,0,1,0,1,2,0
0,27.0,1,10.0,1,2,5,9.0,44208.0,0.0,8620.0,1,1,4,1,5,0
1,43.0,3,15.0,1,4,0,4.0,39564.0,205645.0,33110.0,0,0,4,0,1,0
0,40.0,1,11.0,13,0,0,1.0,40252.0,201112.0,7240.0,1,1,4,1,2,1
0,42.0,0,12.0,1,0,6,11.0,44614.0,210753.0,11780.0,0,0,4,1,5,1
0,39.0,0,11.0,1,0,0,7.0,52586.0,260933.0,8330.0,0,1,0,1,2,0
0,29.0,1,12.0,7,2,4,7.0,24464.0,123024.0,6850.0,0,0,4,0,2,1
0,24.0,1,10.0,1,0,3,1.0,55492.0,0.0,22330.0,1,1,4,0,2,0
1,63.0,1,2.0,13,0,2,19.0,38111.0,152804.0,15700.0,0,0,2,1,5,1
0,53.0,0,13.0,4,2,4,1.0,64993.0,241636.0,13540.0,0,0,0,1,0,0
0,30.0,1,8.0,7,0,2,8.0,13186.0,0.0,5820.0,1,1,4,1,5,1
0,44.0,3,16.0,1,1,4,8.0,48525.0,188588.0,10750.0,0,0,0,1,5,0
0,40.0,0,0.0,17,0,5,13.0,0.0,0.0,5500.0,0,1,4,0,5,1
0,39.0,0,9.0,4,0,2,4.0,42141.0,181281.0,20080.0,0,1,4,0,2,0
0,25.0,1,10.0,7,0,1,1.0,35714.0,0.0,18850.0,1,1,0,1,4,0
3,38.0,3,17.0,1,0,0,1.0,3151.0,107534.0,5620.0,0,0,4,0,2,1
0,28.0,2,8.0,10,2,3,10.0,66783.0,227215.0,10980.0,0,0,1,0,5,0
0,48.0,0,11.0,3,0,0,1.0,73806.0,216274.0,8850.0,0,1,4,0,5,0
0,54.0,0,10.0,1,1,6,1.0,41345.0,140075.0,15870.0,0,0,4,0,0,0
0,48.0,0,11.0,1,0,3,1.0,34449.0,164590.0,1500.0,0,0,0,1,0,0
0,42.0,0,11.0,4,2,4,1.0,50613.0,0.0,18170.0,0,1,4,1,0,0
0,36.0,0,10.0,1,1,5,1.0,22362.0,126267.0,9200.0,0,1,4,1,5,0
0,46.0,0,11.0,1,1,5,1.0,66222.0,241932.0,12720.0,0,0,0,1,0,0
0,36.0,0,8.0,7,0,0,6.0,51358.0,178375.0,1500.0,0,0,1,1,5,0
0,52.0,0,0.0,17,2,3,9.0,0.0,0.0,19240.0,0,0,4,0,0,1
3,46.0,0,12.0,6,0,3,19.0,54216.0,0.0,10410.0,0,1,2,0,2,0
0,31.0,2,7.0,4,2,4,1.0,41196.0,180045.0,26220.0,0,0,4,0,0,0
0,54.0,0,12.0,10,4,0,16.0,73830.0,262020.0,16710.0,0,0,2,1,0,0
0,48.0,0,14.0,6,3,3,1.0,58132.0,0.0,6860.0,0,1,4,1,5,0
0,61.0,0,11.0,7,0,0,1.0,53354.0,0.0,1500.0,0,1,0,1,3,0
0,60.0,0,16.0,1,1,3,9.0,3103.0,114402.0,14560.0,0,0,4,1,5,1
0,52.0,0,0.0,1,3,0,5.0,0.0,131093.0,1500.0,0,0,0,1,5,0
0,50.0,0,0.0,1,3,6,7.0,0.0,0.0,1500.0,0,0,0,1,3,0
0,25.0,4,0.0,6,2,7,5.0,0.0,86545.0,17350.0,0,0,0,1,5,0
0,47.0,0,9.0,3,0,3,1.0,54841.0,209723.0,17650.0,0,0,4,0,5,0
0,46.0,0,7.0,11,0,0,7.0,39393.0,176823.0,10040.0,0,1,1,0,2,1
0,37.0,0,9.0,14,1,4,15.0,45464.0,0.0,11920.0,0,1,2,1,5,0
0,50.0,0,0.0,1,1,1,9.0,0.0,55078.0,2590.0,0,0,3,1,3,0
0,58.0,0,15.0,10,3,0,1.0,43393.0,157054.0,28690.0,0,0,4,0,2,0
1,46.0,0,11.0,3,2,2,1.0,34208.0,160959.0,9090.0,0,0,4,0,5,0
0,30.0,1,10.0,4,0,0,10.0,39710.0,173759.0,21920.0,0,0,4,0,4,0
0,47.0,0,12.0,1,2,4,7.0,3663.0,122332.0,9310.0,0,0,4,0,3,0
0,48.0,0,10.0,1,0,4,14.0,44770.0,162374.0,5980.0,0,1,2,1,2,0
0,47.0,0,12.0,4,3,1,-3.0,48696.0,212014.0,15390.0,0,1,1,1,2,1
1,45.0,2,17.0,4,3,3,10.0,111268.0,288071.0,21680.0,0,0,2,1,0,1
0,28.0,3,13.0,1,2,0,7.0,43910.0,179794.0,27240.0,0,0,0,0,1,0
0,27.0,2,8.0,4,3,1,1.0,16571.0,0.0,13890.0,1,1,0,1,3,0
0,49.0,0,7.0,6,0,1,10.0,67258.0,222040.0,21760.0,0,1,2,1,4,0
0,37.0,2,12.0,3,0,0,1.0,16829.0,150388.0,23830.0,0,0,0,0,1,1
1,37.0,2,12.0,1,2,5,1.0,77.0,77025.0,8620.0,0,0,0,1,5,0
2,44.0,3,13.0,6,2,2,1.0,18154.0,108984.0,8330.0,0,0,0,1,2,0
0,27.0,2,10.0,10,3,0,1.0,17686.0,136423.0,10050.0,0,0,0,1,0,0
0,47.0,0,13.0,7,2,0,7.0,61214.0,219101.0,18180.0,0,0,1,0,4,0
0,44.0,0,9.0,4,0,1,1.0,79664.0,0.0,6220.0,0,1,1,1,3,0
0,35.0,0,8.0,6,0,3,1.0,61486.0,190316.0,5000.0,0,1,2,1,5,0
0,58.0,0,11.0,1,0,0,12.0,101448.0,329765.0,17440.0,0,0,1,1,4,0
0,50.0,0,14.0,4,4,3,1.0,31436.0,0.0,4680.0,0,1,4,1,5,0
0,40.0,0,11.0,10,3,1,7.0,43386.0,132248.0,21880.0,0,1,1,1,5,0
0,36.0,2,10.0,4,3,6,7.0,34057.0,204508.0,6210.0,0,0,0,0,2,0
0,35.0,2,14.0,1,2,6,1.0,4290.0,0.0,5430.0,0,0,0,0,2,0
2,44.0,3,12.0,4,0,1,7.0,2511.0,0.0,17370.0,1,1,4,1,3,1
0,44.0,2,13.0,4,0,2,1.0,44200.0,160351.0,10910.0,0,0,4,1,5,0
0,47.0,0,0.0,1,0,0,17.0,0.0,0.0,6200.0,0,1,2,1,5,0
0,59.0,0,13.0,1,3,3,9.0,66942.0,303427.0,8390.0,0,0,4,0,5,0
2,45.0,3,14.0,9,1,0,12.0,36912.0,0.0,9690.0,1,1,1,1,5,1
0,37.0,3,0.0,4,3,11,1.0,0.0,55922.0,5580.0,0,0,4,0,2,1
1,43.0,2,11.0,6,0,1,7.0,29081.0,0.0,10320.0,1,1,4,1,5,0
0,38.0,1,11.0,4,0,0,1.0,1729.0,0.0,8860.0,1,1,4,0,2,1
0,52.0,0,0.0,1,2,2,1.0,0.0,0.0,6700.0,0,1,4,0,5,1
0,34.0,3,8.0,1,0,1,1.0,47689.0,143574.0,25040.0,0,0,4,0,3,0
0,53.0,0,12.0,1,4,0,11.0,67799.0,227787.0,13580.0,0,1,1,0,0,0
0,40.0,1,13.0,1,0,3,2.0,114032.0,0.0,26780.0,1,1,2,1,2,0
0,49.0,0,16.0,4,0,3,11.0,25371.0,143256.0,4690.0,0,0,4,1,2,0
0,30.0,0,7.0,1,0,5,1.0,54275.0,121341.0,7220.0,0,0,4,1,3,0
2,36.0,3,8.0,1,3,2,15.0,41424.0,0.0,15770.0,1,1,1,1,0,0
2,62.0,3,12.0,7,0,1,4.0,47590.0,179494.0,22050.0,1,1,0,1,5,0
0,24.0,2,12.0,10,3,0,1.0,8458.0,0.0,11120.0,1,1,1,1,5,1
0,33.0,2,12.0,1,3,3,9.0,70408.0,190139.0,18850.0,0,0,1,0,5,0
0,50.0,0,11.0,4,1,0,1.0,98347.0,282017.0,19610.0,0,0,2,0,4,0
0,53.0,0,10.0,10,3,3,10.0,123954.0,0.0,17850.0,0,1,2,0,4,0
0,34.0,3,14.0,10,1,5,1.0,28902.0,0.0,16020.0,1,1,4,1,5,0
0,35.0,0,10.0,7,1,9,11.0,39741.0,0.0,5130.0,0,1,1,0,2,0
0,39.0,0,9.0,7,1,3,1.0,36330.0,0.0,14520.0,0,1,4,1,3,0
0,47.0,0,10.0,13,4,0,15.0,82503.0,0.0,21800.0,0,1,1,1,3,0
0,57.0,0,14.0,9,0,2,9.0,11977.0,130295.0,16360.0,0,0,4,0,2,0
0,50.0,0,10.0,6,0,0,13.0,80108.0,0.0,16140.0,0,1,1,1,3,1
1,38.0,3,14.0,4,0,2,10.0,82527.0,0.0,22560.0,1,1,1,0,1,1
0,43.0,0,7.0,1,1,4,10.0,50491.0,240774.0,3930.0,0,0,2,1,0,0
0,24.0,3,11.0,10,0,1,10.0,24666.0,0.0,9010.0,1,1,1,0,2,1
0,24.0,2,8.0,1,0,0,13.0,11664.0,91216.0,2670.0,1,1,1,1,0,0
3,41.0,3,12.0,6,0,4,1.0,109957.0,284462.0,18130.0,0,0,2,1,5,1
0,46.0,0,13.0,10,0,2,21.0,119904.0,0.0,23530.0,0,1,2,1,3,0
0,54.0,0,0.0,6,0,0,7.0,0.0,0.0,6900.0,0,0,0,1,5,1
0,53.0,0,0.0,6,2,1,6.0,0.0,118678.0,6800.0,0,1,0,1,5,0
0,57.0,0,13.0,1,2,0,1.0,65968.0,0.0,16640.0,0,1,1,0,4,0
0,47.0,0,8.0,1,0,0,9.0,5846.0,99468.0,9030.0,0,0,4,1,5,0
0,37.0,0,11.0,1,0,0,1.0,36217.0,186385.0,28090.0,0,1,4,0,0,1
0,47.0,0,8.0,10,3,0,10.0,90940.0,0.0,16710.0,0,1,1,0,4,0
0,47.0,0,11.0,1,1,2,1.0,28808.0,0.0,11840.0,0,1,4,0,2,0
0,26.0,3,15.0,1,3,5,7.0,69789.0,206181.0,11770.0,0,0,4,1,5,0
0,61.0,0,13.0,4,3,7,6.0,57095.0,0.0,7600.0,0,1,0,1,5,0
1,40.0,3,12.0,7,0,0,13.0,39753.0,181338.0,24820.0,0,0,4,1,5,0
0,45.0,2,15.0,1,2,6,15.0,135768.0,347575.0,19580.0,0,0,2,0,4,0
2,44.0,4,14.0,7,0,1,6.0,25536.0,178708.0,12160.0,0,0,0,1,5,1
0,36.0,0,9.0,6,0,2,1.0,79801.0,0.0,24810.0,0,1,4,0,2,0
0,46.0,0,8.0,6,4,4,10.0,36110.0,175359.0,13260.0,0,1,4,0,5,1
1,43.0,2,15.0,6,0,0,8.0,58025.0,211109.0,28840.0,0,0,1,0,1,0
1,60.0,2,17.0,4,0,0,12.0,52002.0,242854.0,28140.0,1,1,2,0,1,0
0,33.0,4,0.0,1,2,4,5.0,0.0,0.0,12470.0,1,1,4,0,0,1
0,50.0,0,15.0,1,0,1,10.0,36015.0,137355.0,15100.0,0,0,2,1,5,0
0,34.0,1,9.0,4,0,0,7.0,28719.0,0.0,14340.0,1,1,4,0,5,0
0,40.0,0,11.0,1,3,2,13.0,82505.0,0.0,33910.0,0,1,2,0,1,0
0,32.0,2,12.0,1,0,2,1.0,40851.0,112094.0,15550.0,1,1,4,1,5,0
0,52.0,0,6.0,1,1,3,1.0,115075.0,0.0,18210.0,0,1,1,0,4,0
0,19.0,1,8.0,10,1,10,1.0,37536.0,0.0,22810.0,1,1,1,1,2,0
0,28.0,0,9.0,4,2,5,8.0,36113.0,187871.0,9240.0,0,1,1,0,2,0
1,36.0,4,13.0,14,1,0,8.0,31259.0,145148.0,21510.0,0,0,0,0,4,0
0,39.0,0,8.0,4,1,0,9.0,48490.0,195777.0,15180.0,0,1,1,0,5,0
0,48.0,0,14.0,1,0,1,13.0,82885.0,0.0,21340.0,0,1,1,1,0,0
0,47.0,0,0.0,6,0,0,5.0,0.0,0.0,17890.0,0,1,0,1,4,0
0,26.0,0,9.0,4,2,10,4.0,24722.0,0.0,7900.0,0,1,0,1,5,0
0,55.0,0,13.0,11,0,3,1.0,32880.0,197778.0,4790.0,0,0,0,0,2,0
0,30.0,3,0.0,9,0,0,1.0,0.0,0.0,6130.0,1,1,0,1,5,0
0,57.0,0,13.0,4,2,7,9.0,26634.0,167976.0,4980.0,0,0,4,0,2,0
0,44.0,2,17.0,13,0,1,9.0,66200.0,223960.0,17260.0,1,1,1,1,5,0
0,30.0,2,10.0,7,2,7,1.0,34586.0,0.0,10130.0,1,1,4,1,2,1
0,28.0,3,0.0,7,0,0,6.0,0.0,0.0,4300.0,1,1,4,1,3,0
0,35.0,3,15.0,1,0,0,1.0,31407.0,119496.0,8140.0,1,1,0,1,5,1
0,53.0,0,13.0,1,3,0,18.0,117470.0,357727.0,14580.0,0,0,2,1,3,1
0,57.0,0,11.0,1,3,7,14.0,128441.0,374931.0,20040.0,0,0,3,0,4,0
2,56.0,3,16.0,1,1,7,1.0,55380.0,0.0,11100.0,1,1,4,0,0,0
0,46.0,0,12.0,10,0,2,8.0,49917.0,182126.0,18640.0,0,0,0,1,5,0
0,55.0,0,12.0,3,1,3,8.0,27688.0,0.0,16760.0,0,1,4,0,4,0
0,27.0,1,9.0,6,2,1,1.0,10405.0,0.0,15840.0,1,1,0,1,3,1
0,38.0,3,17.0,7,0,2,11.0,77830.0,157793.0,11630.0,0,0,4,0,5,0
0,57.0,0,13.0,10,1,4,11.0,51343.0,175607.0,15440.0,0,0,1,1,5,0
0,34.0,1,11.0,21,0,0,5.0,45843.0,158708.0,19980.0,0,0,0,1,5,1
0,28.0,3,0.0,1,1,4,6.0,0.0,0.0,4950.0,0,0,4,1,5,0
0,47.0,0,7.0,6,0,0,17.0,76901.0,229973.0,18680.0,0,1,2,1,5,0
0,58.0,0,13.0,6,1,7,10.0,72840.0,277784.0,27830.0,0,0,1,0,4,0
1,43.0,1,10.0,6,1,6,6.0,90610.0,260271.0,21090.0,0,0,1,1,4,0
1,41.0,2,6.0,1,2,2,9.0,52942.0,0.0,24980.0,1,1,1,0,2,0
0,36.0,0,12.0,1,3,0,1.0,158.0,0.0,18270.0,0,0,4,1,0,0
0,38.0,2,11.0,14,0,0,1.0,23636.0,98166.0,4800.0,1,1,4,0,2,0
0,51.0,0,6.0,4,0,0,8.0,72037.0,0.0,19980.0,0,1,4,0,4,0
0,59.0,0,9.0,1,0,3,1.0,51425.0,189235.0,12540.0,0,0,4,0,5,0
0,47.0,0,13.0,1,2,1,1.0,50323.0,183327.0,7620.0,0,0,0,1,0,0
0,42.0,0,14.0,6,0,0,8.0,41901.0,0.0,17520.0,0,1,2,1,5,0
0,39.0,0,10.0,10,2,1,1.0,39512.0,0.0,7660.0,0,1,4,0,5,0
0,63.0,0,0.0,10,3,4,19.0,0.0,89932.0,14590.0,0,0,3,1,5,0
0,42.0,1,15.0,1,0,0,13.0,135276.0,332701.0,19230.0,0,0,3,1,4,0
0,33.0,1,12.0,6,5,5,11.0,54480.0,180381.0,10250.0,1,1,4,0,2,1
0,48.0,0,13.0,4,0,0,1.0,70682.0,263905.0,27800.0,0,0,4,0,2,1
0,41.0,1,13.0,1,1,0,1.0,24660.0,147588.0,16230.0,0,0,4,0,4,0
0,53.0,0,12.0,10,0,0,11.0,46396.0,164037.0,22340.0,0,0,1,0,4,0
0,48.0,0,12.0,6,0,1,9.0,17224.0,106948.0,9680.0,0,0,0,0,2,0
0,40.0,3,0.0,3,0,0,7.0,0.0,0.0,6690.0,1,1,1,1,5,0
0,39.0,0,0.0,5,3,6,8.0,0.0,0.0,5400.0,0,0,4,0,3,1
1,41.0,3,0.0,7,1,1,1.0,0.0,65293.0,1500.0,0,0,4,1,3,1
0,61.0,2,16.0,1,4,6,18.0,113754.0,354907.0,19560.0,1,1,2,1,3,1
0,47.0,0,13.0,5,3,1,16.0,47213.0,0.0,27260.0,0,1,2,1,4,0
0,57.0,3,12.0,1,0,0,1.0,0.0,51038.0,16720.0,0,0,4,1,5,0
0,49.0,0,12.0,4,2,5,7.0,55015.0,194953.0,6400.0,0,0,1,0,2,0
0,50.0,0,11.0,1,1,1,1.0,17671.0,130075.0,8840.0,0,0,0,1,5,0
0,60.0,0,5.0,10,0,0,1.0,17461.0,175587.0,11240.0,0,1,4,1,3,0
